user_id,total_interactions,avg_plays,std_plays,max_plays,total_plays,unique_songs,plays_per_song,diversity_score,user_type
30b114fc0d8d310cfae08f1b3e045f7780045da7,17,1.411764705882353,1.0036697371030325,5,24,17,1.411764705882353,1.0,regular
30e7b9391f8aba294189c88b1349f988354743b3,14,6.5,7.122553561102173,18,91,14,6.5,1.0,regular
30e8aa1e18770976f209b5aa2e3249c2dc4e8959,17,10.764705882352942,23.504067232515062,86,183,17,10.764705882352942,1.0,active
30ee7ceed98869f6465ef9fa608bcd6c35afbdf9,22,7.636363636363637,10.51323634891457,38,168,22,7.636363636363637,1.0,active
30f338cba0d6e3e6c27f1e90952b269341084a66,104,8.798076923076923,5.53256872114749,29,915,104,8.798076923076923,1.0,active
31a412f79e006efbe916a3ac7cfa6e9f62549d46,13,2.1538461538461537,1.3445044840729643,5,28,13,2.1538461538461537,1.0,regular
31a8ed4b2de4d6d5c6386f36667ff2bcace47dec,125,1.896,1.962651268055535,11,237,125,1.896,1.0,active
31af9485d9e573ee2e6c1881cd7581bffe93d748,47,1.574468085106383,1.4407830125236374,8,74,47,1.574468085106383,1.0,regular
31daff70365334e3493c9750ef1fb079a3101f2b,79,4.177215189873418,4.708855524491651,26,330,79,4.177215189873418,1.0,active
31f671d74706295074c4120c809891b92fde779c,38,2.289473684210526,2.827546876203222,11,87,38,2.289473684210526,1.0,regular
31fb96f51ded222e469cc234a5ad4eb667073101,32,6.5,11.10361754477545,41,208,32,6.5,1.0,active
32099a521c48f13b071d374d3be51f15b059dd6f,39,1.6923076923076923,1.1274994726068588,5,66,39,1.6923076923076923,1.0,regular
3215099ebb7817ba6b06147b039f29dcc5e7aba1,49,1.7959183673469388,1.3225542181188434,6,88,49,1.7959183673469388,1.0,regular
322a022731a679fb2785907caae44ec153ba0cff,25,2.6,3.6855573979159963,14,65,25,2.6,1.0,regular
3247c56abd042e2af29370860c1c6c1943786008,36,1.6111111111111112,1.049565291721912,5,58,36,1.6111111111111112,1.0,regular
324c82ea1fa24dbba6b3e63eee72f5ce272449c9,40,1.4,0.6717752982077052,4,56,40,1.4,1.0,regular
324ca23baea0017271660802b39b6c526e9ea32e,116,5.508620689655173,7.220135720337253,33,639,116,5.508620689655173,1.0,active
324df84d1c942837e0d5b3e65b77fd4ef71759ec,13,1.9230769230769231,0.8623164985025763,4,25,13,1.9230769230769231,1.0,regular
325ea040ade989a1eb2e756a5c7d73839b6a4860,14,3.357142857142857,4.360789322643725,17,47,14,3.357142857142857,1.0,regular
3260496be92ad330ab4ed8078ef26a89d277acd6,18,7.722222222222222,4.612075653115998,19,139,18,7.722222222222222,1.0,active
32bdff7553042912d6559d4edf85ff62d6e2f4ad,120,2.0,2.271489349644021,12,240,120,2.0,1.0,active
32ddf11cd9f5444ee375bec08a1927cc08aea2b7,40,4.15,6.534131296115177,28,166,40,4.15,1.0,active
32ff9e183c86b2e80f21d23670725d84f2e8d89a,46,1.326086956521739,0.6684758061303658,4,61,46,1.326086956521739,1.0,regular
3311c1b5318df81e3224a54b913d8e5767a021cd,37,4.648648648648648,5.879418982141651,29,172,37,4.648648648648648,1.0,active
3324cda54f5833841225838cf5b4eb6a66dee77f,21,4.238095238095238,4.570610045768091,13,89,21,4.238095238095238,1.0,regular
33545c65ede81df5b2e96388ecc0f1884e9e4e08,30,1.7666666666666666,1.3817363722139075,7,53,30,1.7666666666666666,1.0,regular
3360f852bed016f3ecbfc8aba5aa060bb10a342e,22,1.8181818181818181,1.2587357087234732,5,40,22,1.8181818181818181,1.0,regular
3368ba9c2773c16368afc0f5d6e1f4a4eeeec53f,165,2.581818181818182,3.6242286433699937,35,426,165,2.581818181818182,1.0,active
33767370c15946067f345a5a0b5741962ee2751d,59,1.694915254237288,1.3803327595826629,6,100,59,1.694915254237288,1.0,active
3384a94005552e2309ba3d17f92b82d982f97657,15,1.5333333333333334,0.833809387832792,4,23,15,1.5333333333333334,1.0,regular
33ae7dac2111a1b462e4c570dc010d79c6c02193,74,1.9054054054054055,2.612765914468037,15,141,74,1.9054054054054055,1.0,active
33bd199109cdbbbeac515abd842056097dabff0f,36,2.3055555555555554,5.564270941561985,34,83,36,2.3055555555555554,1.0,regular
33c637f253990e20e989613d63b09df51cd65507,14,2.0,0.9607689228305228,4,28,14,2.0,1.0,regular
33c7b5e8f75ca96b3d9a2e139565775eb9b3bac7,52,1.1153846153846154,0.5825517280354632,5,58,52,1.1153846153846154,1.0,regular
33ca257691e802c32df7c49c861461e579dfaf30,439,1.7175398633257404,2.035627276491308,23,754,439,1.7175398633257404,1.0,active
33eace96ae02a715063daf0b110c0ca3f3ca440b,19,3.736842105263158,3.477580660669424,11,71,19,3.736842105263158,1.0,regular
33eaf8213e3555d9754a78d6f8e9fa61389006b6,43,1.6511627906976745,1.360737211434487,7,71,43,1.6511627906976745,1.0,regular
3408fe9285b3d2b979474202c0af1d756aef4143,22,1.8181818181818181,1.592732412176175,8,40,22,1.8181818181818181,1.0,regular
340a45dc1c95021578276bc02f377004b7ef597c,45,6.2,8.250619811427944,38,279,45,6.2,1.0,active
3454ac3959d0399685c19f97b2035244b6b12322,35,10.142857142857142,19.16974156311552,81,355,35,10.142857142857142,1.0,active
3469411661e931f9584070421a24fa92ab89cf11,81,8.506172839506172,41.78460346131997,373,689,81,8.506172839506172,1.0,active
3475a6fae6435d357a57b110da2e00c74b77ae2e,38,2.473684210526316,2.0498759633571395,9,94,38,2.473684210526316,1.0,regular
347edd83c3573889932e52d4cd2627ca007cdce6,36,1.8055555555555556,1.6530395284262511,7,65,36,1.8055555555555556,1.0,regular
34803ac39395989ae3ac8fcbb6c1376f15485484,37,1.054054054054054,0.22924343513512566,2,39,37,1.054054054054054,1.0,regular
348ed0ef114873bd7fde4d6befd629d8c9df154c,29,2.310344827586207,1.9475891374404053,9,67,29,2.310344827586207,1.0,regular
34bf55bd84059140f2e29c266c63f8e652628f32,47,2.404255319148936,2.9683810143643083,13,113,47,2.404255319148936,1.0,active
34e4c18aebef67a7f55fc889f1729b337d36dc98,23,2.4347826086956523,1.7793279363676444,7,56,23,2.4347826086956523,1.0,regular
35179a961356d2293939f28ab2d7dfff2493912a,38,1.6842105263157894,1.6125397654077673,10,64,38,1.6842105263157894,1.0,regular
351d7bc2d1ad3d62855fcf32e9e54b02ad3e96be,137,3.167883211678832,2.1847376443169306,13,434,137,3.167883211678832,1.0,active
352518b483fa86bed2e40bedb514069843e1e7e6,24,1.3333333333333333,1.1293194051465598,5,32,24,1.3333333333333333,1.0,regular
355c982018c2da4462f862cab5201ffff956a6f8,20,6.5,8.888194417315589,40,130,20,6.5,1.0,active
3574997243d1a64d2c910ab25d23bf7a0101c067,13,1.3076923076923077,0.8548504142651103,4,17,13,1.3076923076923077,1.0,regular
357fe8a842f9bd996916695f85c44dec360ba695,123,2.2601626016260163,2.9803657998998796,21,278,123,2.2601626016260163,1.0,active
35893f69048ceb05f50deae913b29da85ada66e5,17,2.3529411764705883,2.6912166502947197,11,40,17,2.3529411764705883,1.0,regular
35a0cb40b0ae430ed540a0cf1add2a567e8aa0f8,127,4.181102362204724,5.447319601294306,37,531,127,4.181102362204724,1.0,active
35af6938e23b70a6362150e5597a497af8002b35,60,6.7,8.72032498228192,37,402,60,6.7,1.0,active
35b4feb0b8c1319b614dea05608b173fa4fbbcb4,10,1.0,0.0,1,10,10,1.0,1.0,regular
35c2e6e998a9dc5eb4ce26b9e8898de273c7dd75,24,3.2916666666666665,3.712249601178412,15,79,24,3.2916666666666665,1.0,regular
35c8d202389b49068f16422c937893c6746b1ef2,12,2.8333333333333335,4.063883796954769,14,34,12,2.8333333333333335,1.0,regular
35cac4d3246a6e9c662a45e3ed4ebf8948cf69df,26,3.0384615384615383,4.440547436798929,20,79,26,3.0384615384615383,1.0,regular
35e6879665b698047ddf8223390345cb50be9894,43,3.4186046511627906,3.368146007888322,17,147,43,3.4186046511627906,1.0,active
363775d5650707954412bd05057627753bedf385,10,9.9,9.949316001057001,24,99,10,9.9,1.0,regular
363b6136537ea04a68a93dea712f777306bce5af,13,1.8461538461538463,1.1435437497937313,4,24,13,1.8461538461538463,1.0,regular
3659f009452d5e43c052333306fb28e85481ba5e,41,1.2926829268292683,0.5587442366156625,3,53,41,1.2926829268292683,1.0,regular
366fee77225ff83424b1b8e8a9a6a16d588d95c8,10,2.5,1.6499158227686108,6,25,10,2.5,1.0,regular
3686b74929e943132f328cf32d941e0012f9daae,31,4.967741935483871,9.329108106593905,45,154,31,4.967741935483871,1.0,active
36b7f742212d12392e86bcc73c4b0deb97816feb,44,1.7954545454545454,1.0018481863952788,4,79,44,1.7954545454545454,1.0,regular
36be2fc40aae2ebca736ded2c89150da4e8f3e95,17,1.8235294117647058,1.0744355563298722,5,31,17,1.8235294117647058,1.0,regular
36be391da5c71c2cd3830a981eab7e43a1784272,25,1.08,0.27688746209726917,2,27,25,1.08,1.0,regular
36e7c364492d26bc4eeec6a3d72a878eb67f8953,19,2.6842105263157894,1.7966831037883662,7,51,19,2.6842105263157894,1.0,regular
3701a756d50d0dddd60420840570b5d783927bda,36,2.111111111111111,1.9387444799999198,11,76,36,2.111111111111111,1.0,regular
3707d5717f57dc38f9093b0e049243d912aa6385,31,1.032258064516129,0.1796053020267749,2,32,31,1.032258064516129,1.0,regular
371796c4f6aab178a6fefe397b76b3a09b099cea,28,5.785714285714286,4.5814209574561024,17,162,28,5.785714285714286,1.0,active
3747030647fc60282083197fbc5b53e798423687,19,2.4210526315789473,3.338592342651219,12,46,19,2.4210526315789473,1.0,regular
377750fdb981130f6b0c66f721f081dd34ee65bc,27,1.037037037037037,0.19245008972987526,2,28,27,1.037037037037037,1.0,regular
379ad56ca4b5587b8bf54c788fe05f8c053d77fa,21,2.0952380952380953,2.0224925687072846,9,44,21,2.0952380952380953,1.0,regular
37a4f1f0dbdd5c26cbb885ebbc0641d8a50528ef,12,3.5833333333333335,3.232177237864548,9,43,12,3.5833333333333335,1.0,regular
37dee45a7e3be4b2d2e8d7cbf2b33c688dced8fc,22,2.1818181818181817,2.519190414859573,11,48,22,2.1818181818181817,1.0,regular
37ecbf52ff52e30042b84907155f0280738f7304,10,3.9,6.640783086353596,22,39,10,3.9,1.0,regular
37f97c6169015fc0231f38b3a17c7e12ae12d1ea,20,1.8,1.9084300519426685,8,36,20,1.8,1.0,regular
3803c3e06c87738e9eba1684963e4d0544b3f97f,45,7.2,10.667708282475667,51,324,45,7.2,1.0,active
388f8897b1c0e994253cdfb0f7ba904ca452e066,10,2.3,1.6363916944844772,5,23,10,2.3,1.0,regular
38a2d880728531f0457ee48dfac951e6d7bfe826,12,2.6666666666666665,1.9694638556693236,6,32,12,2.6666666666666665,1.0,regular
38b3aec6a3fceab9cc328198cdcccd01ee715e9f,12,7.666666666666667,6.919449969382529,18,92,12,7.666666666666667,1.0,regular
38d07574db2e80877801bef6b0ec392160a6f6ea,11,6.363636363636363,4.522670168666454,20,70,11,6.363636363636363,1.0,regular
3923e4e42d1891477f16ec0f8344858beb0d233d,11,1.9090909090909092,3.015113445777636,11,21,11,1.9090909090909092,1.0,regular
3929827b85c43fc8b9234e3ae2e28ccf47681e57,63,1.8571428571428572,1.4464321272073266,8,117,63,1.8571428571428572,1.0,active
3932579f09f5e54ef05fb852d0ec02d2878a8636,10,1.0,0.0,1,10,10,1.0,1.0,regular
393a239ec07e82e36dec091a6f887d05d386511c,13,1.5384615384615385,0.6602252917735247,3,20,13,1.5384615384615385,1.0,regular
3948a5d5f73df585c8769b462cf33777f401bb30,51,3.411764705882353,4.788220841140205,24,174,51,3.411764705882353,1.0,active
395c9422e8cc2074f06a78901624b0f644ca95b3,77,2.012987012987013,1.9567259610561785,12,155,77,2.012987012987013,1.0,active
3961186901d7195ff2d3817b081e4e2e8af1a1e9,14,10.714285714285714,23.733872488422602,90,150,14,10.714285714285714,1.0,active
396241b2749707e36638c4d62343e6079dc2b523,28,1.5714285714285714,0.5039526306789696,2,44,28,1.5714285714285714,1.0,regular
39653aa7367eef784e598b9d6d86b29e4f2246ad,13,4.846153846153846,2.8238907511373337,10,63,13,4.846153846153846,1.0,regular
39888c9ac5e63444090f83a37f18d975294cf8e6,31,2.096774193548387,1.8682405039622607,10,65,31,2.096774193548387,1.0,regular
398a05ed69b292dcf3064d439f34bc78f70b8a87,34,2.2058823529411766,1.4094789874428,5,75,34,2.2058823529411766,1.0,regular
398d4c4ebdf760b35599b36d5c8ee670428b1886,37,4.027027027027027,5.013794784206683,23,149,37,4.027027027027027,1.0,active
3999fe2e52d39d9d200ba07c80ba5bbafc7a9629,32,1.9375,1.6448845434529205,6,62,32,1.9375,1.0,regular
39d0f3b539b51d5e2ae5c07e99dfba1ec02f9ebf,47,7.148936170212766,9.677357534144498,43,336,47,7.148936170212766,1.0,active
39d1c6d6871d4a8a5a2c6db767aef5a80267917a,69,1.434782608695652,2.2847207376624517,15,99,69,1.434782608695652,1.0,regular
39df32ae940365a9982340b399d3be99350eda1e,12,2.5833333333333335,2.539088359425425,9,31,12,2.5833333333333335,1.0,regular
39f8c044d9010b75aaf3352abf45a4780f664c54,28,1.3214285714285714,0.9449111825230682,5,37,28,1.3214285714285714,1.0,regular
3a1277c42271c53d4adafee1ee260f1072d46f07,24,1.2916666666666667,0.624093545570845,3,31,24,1.2916666666666667,1.0,regular
3a16990cf6b1389415bbf01dee1113ef042cdc1c,42,2.119047619047619,1.151931166481429,5,89,42,2.119047619047619,1.0,regular
3a4e08439b5ab8a3f68ca6c8775ec1b6d069a9b9,69,4.608695652173913,8.621480341197636,62,318,69,4.608695652173913,1.0,active
3a5551d43812d5ba9d267187684fe380d49d94d2,12,1.1666666666666667,0.5773502691896257,3,14,12,1.1666666666666667,1.0,regular
3a610cf96beab182653dbf7c174fb4da14a351f1,19,3.5789473684210527,1.9239943830388155,5,68,19,3.5789473684210527,1.0,regular
3a7391ecf061115854cbf0c2c98f5d1a59872499,88,1.1136363636363635,0.35336862267336794,3,98,88,1.1136363636363635,1.0,regular
3a7ff5b9b71768a8f53f700dbd08af5a424bf69f,73,1.1369863013698631,0.450773054908968,4,83,73,1.1369863013698631,1.0,regular
3a8ec3fbcc7e66c9e25a5e01798fb98a025a463d,14,3.9285714285714284,5.941565265331838,24,55,14,3.9285714285714284,1.0,regular
3a940b0223f3c4c7e6146a27eb6968683bccff8d,38,1.4473684210526316,1.0053201297597407,5,55,38,1.4473684210526316,1.0,regular
3aff7dd207c5f587c45c653947181d3ee12a2201,76,4.723684210526316,4.39271725840404,24,359,76,4.723684210526316,1.0,active
3b0343000f94504f69548b646e87afb6ebb61551,12,2.25,1.0552897060221726,4,27,12,2.25,1.0,regular
3b6316b4fc23fe85a4b1852ef2ef8f1e4dbccf1f,157,2.1656050955414012,2.1863420268648284,14,340,157,2.1656050955414012,1.0,active
3b8e4f0a192879ce3a832543afb6e01b73faf4ac,11,1.3636363636363635,1.2060453783110545,5,15,11,1.3636363636363635,1.0,regular
3b9b66efd8113ff61ecd66bf5b19bf99353a0162,35,4.914285714285715,5.64838044758604,21,172,35,4.914285714285715,1.0,active
3bb55529e49d1ff9ae0f7f7f2528bfd94a464921,23,4.565217391304348,5.246869949672348,18,105,23,4.565217391304348,1.0,active
3bdf018b6ce0811ed738d7d2954c5c325154cb13,83,4.975903614457831,7.131133908423318,36,413,83,4.975903614457831,1.0,active
3bdfad02172b9a5c942f7d8f0f900baa121d4cfb,10,10.0,8.069145624606803,22,100,10,10.0,1.0,active
3bf142a62d1dd4ecca5d8df5683d39c2ba1a4819,74,2.4594594594594597,2.8773522322088,20,182,74,2.4594594594594597,1.0,active
3bfbf76203bef992f121466512a6e779e6505394,56,13.803571428571429,10.363256144768298,38,773,56,13.803571428571429,1.0,active
3c075ce7fea97eaf41d8d60da2b821105d23ecf8,10,3.8,3.2591750830880843,11,38,10,3.8,1.0,regular
3c311d3b8bc1015b003d3dc5c933ccb098f60c5f,13,1.0769230769230769,0.2773500981126146,2,14,13,1.0769230769230769,1.0,regular
3c3cc5a7d979256ad08fb1106a2de37baf592681,120,1.3666666666666667,0.8881416093209928,6,164,120,1.3666666666666667,1.0,active
3c4417f6744b6d1aab70f643175416faca8bc00c,55,3.4727272727272727,3.760686232958148,25,191,55,3.4727272727272727,1.0,active
3c45a52f8059130d82bbf0df6ed6c0462a401aa1,17,3.0,7.254309064273455,31,51,17,3.0,1.0,regular
3c528e44ffa0dedf8819520f1b52b6cd565f281f,42,3.0714285714285716,4.718375377403815,29,129,42,3.0714285714285716,1.0,active
3c555f1473b73a5d96fc0e1c757bfb3933521093,27,5.037037037037037,3.9950111339161447,15,136,27,5.037037037037037,1.0,active
3c7f38bae7dbf0174b0aaa642d22d9a7914253fd,55,1.7272727272727273,1.0265827067859918,6,95,55,1.7272727272727273,1.0,regular
3c87b15a01cd5a1fa735b34653417eede8bdebf3,51,1.0980392156862746,0.4584714586878583,4,56,51,1.0980392156862746,1.0,regular
3c8eea93dce1d15675099ce64b1c39e37834b938,33,4.909090909090909,10.082049755517343,48,162,33,4.909090909090909,1.0,active
3c9d4b1a1e4a5802caeaf3d1701ccb5a6c1fdd20,41,1.9024390243902438,1.0909829982355475,6,78,41,1.9024390243902438,1.0,regular
3caf9acecde58cc6d0872c212a9974272fbf9790,16,4.5,4.953113498935123,17,72,16,4.5,1.0,regular
3cb1f1f68a894cd844b8720957c90f586ecf3f92,19,2.0,1.4907119849998598,6,38,19,2.0,1.0,regular
3cbe7a79233380677ccc840fac3b2f8b9c750be6,62,1.4516129032258065,0.917541607665827,5,90,62,1.4516129032258065,1.0,regular
3cc672b958133fd372f0fd594bf26a171bb617ae,246,1.9146341463414633,2.2956990105929456,23,471,246,1.9146341463414633,1.0,active
3cd1c7ace6ba7dc58b527799d609e78aa0e06eb1,39,13.487179487179487,9.052105875580889,39,526,39,13.487179487179487,1.0,active
3cf995932c9855f4abf1b0b3fe8633e75f4ccbde,82,5.2560975609756095,4.908573943947861,31,431,82,5.2560975609756095,1.0,active
3d42eaefc1afff7d0f40a73ef309596a2fab3592,17,1.0588235294117647,0.24253562503633297,2,18,17,1.0588235294117647,1.0,regular
3d69294fc62a03bf4a9f08a857f27654a1be1cd2,19,4.2631578947368425,4.011678856970232,12,81,19,4.2631578947368425,1.0,regular
3d7538c9cab261a79de5cda2d9dc3e32b6ab80b5,62,8.85483870967742,11.646214855710083,33,549,62,8.85483870967742,1.0,active
3d8eff3af54830994e2e012ddee262633ceb08a8,21,3.6666666666666665,2.9382534494718686,10,77,21,3.6666666666666665,1.0,regular
3d8f9eb00d01bda76524515b83d5a922a8334d59,37,2.27027027027027,2.824974421208178,13,84,37,2.27027027027027,1.0,regular
3da3144ec43a9320ffa9888d35198ea7e0465a05,44,4.795454545454546,3.554097180062427,15,211,44,4.795454545454546,1.0,active
3de373d779fc10f89ee286fe2bd37838f51e8c1e,19,2.0,2.0548046676563256,8,38,19,2.0,1.0,regular
3df715d9b2cdf29fbf1315b7cbae17ea4e88e397,19,2.526315789473684,2.064741604835056,6,48,19,2.526315789473684,1.0,regular
3e04cea1cca465e79f15f4aa1dd9e7267689354c,11,1.0,0.0,1,11,11,1.0,1.0,regular
3e1dfc930b90d12b332c2872e643a81d94e1b80f,15,16.466666666666665,27.531453873360057,91,247,15,16.466666666666665,1.0,active
3e2c2a1641cb4127ca4c066189d4aeb03bc4686d,58,4.672413793103448,5.12095088152918,23,271,58,4.672413793103448,1.0,active
3e318f3991969a558d29a59a9aaee5c1faf512d0,91,1.7472527472527473,1.6302242967246123,7,159,91,1.7472527472527473,1.0,active
3e5088716989ccb502d2b4dbfbe55fa13bd6b455,27,3.074074074074074,3.604761017640697,14,83,27,3.074074074074074,1.0,regular
3e60b626ee4ebc329ef1798a3b610717cba2a4c0,53,2.0943396226415096,1.559883513197703,5,111,53,2.0943396226415096,1.0,active
3e61f8aab37b470bbc5c2c9996c114846f336ee1,12,1.0,0.0,1,12,12,1.0,1.0,regular
3ea60a71858a2ebe7aaf1524d90060cd342e19a7,69,2.869565217391304,6.913144009949583,52,198,69,2.869565217391304,1.0,active
3eb036fb38cd0db9bbb031d2e39d03a83b2ba19b,187,2.823529411764706,3.902836348388483,44,528,187,2.823529411764706,1.0,active
3eb3c925b45aff5dfddcb5cebc558ea6fec9422a,19,1.1578947368421053,0.501459857121279,3,22,19,1.1578947368421053,1.0,regular
3eb53ebf692251aec845022ef1afdb1f6d30e164,10,1.4,0.8432740427115678,3,14,10,1.4,1.0,regular
3ed8718e65d680706f6feef2f81e36fdb3df90b7,18,1.0,0.0,1,18,18,1.0,1.0,regular
3edfad99672809631caadfd8ca1d48ebee41a9ce,64,1.109375,0.3615305866442909,3,71,64,1.109375,1.0,regular
3f0b7647779943031f021065b6e9a6e1d9124ac8,12,1.4166666666666667,0.6685579234215215,3,17,12,1.4166666666666667,1.0,regular
3f376f7cddba76572dcefd32826ea655fe5635a7,33,2.121212121212121,3.4164818870950397,20,70,33,2.121212121212121,1.0,regular
3f715c7b041d41f0596b236c3872b9ab47d671a5,118,3.194915254237288,3.717039706647073,23,377,118,3.194915254237288,1.0,active
3f7bfbaa3c71b6bee123a420d0a46b493249e558,25,1.6,1.443375672974064,7,40,25,1.6,1.0,regular
3f82488bd1c29153e8ee26c3a66f52da44d423dc,24,1.125,0.6123724356957946,4,27,24,1.125,1.0,regular
3f946f45b6bb1cd218f8fa7472071a8464563188,17,4.882352941176471,6.193568770720726,28,83,17,4.882352941176471,1.0,regular
3fa888af6e21c479918298b56e558ac87eabbdc4,30,2.066666666666667,1.529780992514115,6,62,30,2.066666666666667,1.0,regular
3fba7fd7bdae535becc17e60bfa0df319ee8e098,10,1.5,0.5270462766947299,2,15,10,1.5,1.0,regular
3fec5729fd526368254c520dfdfee4c42a4c32b5,99,2.707070707070707,5.87671386248132,57,268,99,2.707070707070707,1.0,active
4010440735c6bbab1760d645dab6b9e1daced996,13,2.076923076923077,1.7541160386140582,6,27,13,2.076923076923077,1.0,regular
403bd4ab2ed7352904ada80cfc8c1e4e4cbec422,12,1.0,0.0,1,12,12,1.0,1.0,regular
404b5e6b4c548f352ae5c99c5a7e00e5f4c6d553,35,1.4,0.7356469741582816,3,49,35,1.4,1.0,regular
4072753318a7e774b605b22373ba3f0baf6f6e81,13,3.4615384615384617,3.281650616569468,11,45,13,3.4615384615384617,1.0,regular
409de3f4230185f3d55cc6171cafe7ebf73e5615,98,1.1938775510204083,0.5108747958322284,4,117,98,1.1938775510204083,1.0,active
40b26f0f82b95ca093d0b1eecff4bfc146ccf73d,60,4.383333333333334,3.897377069594225,20,263,60,4.383333333333334,1.0,active
40c976448d8237659a67958996aba3eb68feeea3,36,3.4166666666666665,3.5486415912088316,20,123,36,3.4166666666666665,1.0,active
40d41e3a8ebdddf335269257c4eeefc227584104,53,3.4716981132075473,3.4451960622164535,22,184,53,3.4716981132075473,1.0,active
40f5c60a9204f13a64ba827c4809a6d4a7841882,38,1.605263157894737,1.3663815636654695,7,61,38,1.605263157894737,1.0,regular
4110784454780f5a69f9a9ae47ec8499ca8ed9d9,45,4.044444444444444,3.9997474667758466,15,182,45,4.044444444444444,1.0,active
411a565239984fde1af96dd4e864e45eb48e0572,26,2.6923076923076925,1.6436357447860708,6,70,26,2.6923076923076925,1.0,regular
4120a13a9db3067e51543eaf481ea390a5b6db5c,18,2.111111111111111,1.8113657144911366,7,38,18,2.111111111111111,1.0,regular
412f36747cfc06552c1749765366318a5af448af,14,12.785714285714286,5.924896252627181,26,179,14,12.785714285714286,1.0,active
414c36f095be0539bb14614a9ca4877837ccfb2d,11,2.090909090909091,1.5782614139961386,5,23,11,2.090909090909091,1.0,regular
4170c3d51436e8335ff9d50078d79b6cdc5179ad,14,1.5714285714285714,1.0894095588038444,5,22,14,1.5714285714285714,1.0,regular
4187ed8d77e9ccd819dd83d35e70a4990b782323,42,4.261904761904762,4.1086436181484975,19,179,42,4.261904761904762,1.0,active
4196ff9c10f90ea684ae217360bc0bed868638fe,89,4.247191011235955,4.426883006843745,21,378,89,4.247191011235955,1.0,active
41a7de4689416e35ca74d57f5076ed9e69d3a861,73,1.178082191780822,0.535995070287878,4,86,73,1.178082191780822,1.0,regular
41b3678d68b6e65cfae6e0f6c29ef5a47af4fe31,93,2.064516129032258,2.210677899241215,16,192,93,2.064516129032258,1.0,active
41d0bc3d2af9ce79785378e9bdd603e92e9c675e,22,3.9545454545454546,6.090408327285913,23,87,22,3.9545454545454546,1.0,regular
41d3338848d14e168a25c2995612233983449fe7,12,6.166666666666667,6.806859285554046,25,74,12,6.166666666666667,1.0,regular
41fd7bbf17cdf119713a353c6459277e2dc280df,58,5.603448275862069,14.590239052876575,110,325,58,5.603448275862069,1.0,active
421eeeaa7df15ea7473b784aeeb958e2ecc5ddd5,11,2.272727272727273,1.8488325554743508,5,25,11,2.272727272727273,1.0,regular
422ecc8251500953c8bd2e31eab8e242bef3c2f6,25,10.4,13.937359864766359,74,260,25,10.4,1.0,active
4256e0f537eab8ee6ea834d3edde07287f545b88,13,5.923076923076923,12.592732947097824,47,77,13,5.923076923076923,1.0,regular
42671f8821b0381985497c35edc77aad12461e21,44,40.06818181818182,36.25131768400479,132,1763,44,40.06818181818182,1.0,active
4279cafa9642caede6f7561abd2ce7fb71564f23,203,1.896551724137931,2.967503523071216,29,385,203,1.896551724137931,1.0,active
428aa6ca8834f863d2416f30d25519e2e92e47c4,56,1.75,1.365150674334655,6,98,56,1.75,1.0,regular
429d690ec5287dda76bbfb5c61ac4fa42e0169b9,17,1.2941176470588236,0.7717436331412898,4,22,17,1.2941176470588236,1.0,regular
42ae704be017f803b5e62b5c7ea2e84d8b606285,58,6.051724137931035,9.186990064699147,29,351,58,6.051724137931035,1.0,active
42b77af5ca830d1d18f0eab51a0ce6b0aa79ca45,138,2.8550724637681157,2.5646408796215514,18,394,138,2.8550724637681157,1.0,active
42e9c11aeb053fbac2935db36728a46cf220b4eb,22,2.5,2.1984843263788196,8,55,22,2.5,1.0,regular
42f4f853c32eb2762bd9078b2c4c3941bff9e0ba,165,3.6666666666666665,4.286014313926984,37,605,165,3.6666666666666665,1.0,active
42f7a3751c60762f2d2a8efe087ee9fea3135074,76,1.368421052631579,1.093521592692257,6,104,76,1.368421052631579,1.0,active
43094bd2a740a8b158f1623620c84136c2bcc69d,19,1.1578947368421053,0.3746343246326775,2,22,19,1.1578947368421053,1.0,regular
432287a3bc35d5244228d073a9417bb4e7074cfe,18,1.4444444444444444,0.9835244081556432,4,26,18,1.4444444444444444,1.0,regular
432d7fc8e0133d6023d3729494c88a173f7dc2d4,48,1.4583333333333333,0.9215697369932694,5,70,48,1.4583333333333333,1.0,regular
43390f22abde8e339fadb6863d9cff875d5bc7c1,168,4.107142857142857,4.2044113051155465,25,690,168,4.107142857142857,1.0,active
433d60a37d45d9df3ac296e580eede0eebd06413,173,2.722543352601156,2.4550399998219796,12,471,173,2.722543352601156,1.0,active
433f26a030c133b3fdd3a9126a0f1c62fcc07f33,24,1.5833333333333333,0.928611242975073,4,38,24,1.5833333333333333,1.0,regular
4369b7dc6b1431bff618d63c9fb0d9a0a2e4c038,20,1.0,0.0,1,20,20,1.0,1.0,regular
436d5567950e4e0146aa0cce7526c6c559d3f1f3,146,1.8835616438356164,1.5425472617701281,10,275,146,1.8835616438356164,1.0,active
4381faf3f4b0526958f951ada45015a28ab668e2,17,5.470588235294118,4.124888590295856,16,93,17,5.470588235294118,1.0,regular
439c1ce3b12a6bc07a7d895eb8363b544325b1e1,19,1.0526315789473684,0.22941573387056177,2,20,19,1.0526315789473684,1.0,regular
439d07be784bbccfba98df09510fa95b33608084,24,1.2083333333333333,0.41485111699905336,2,29,24,1.2083333333333333,1.0,regular
